99 0 0 0 40 4 1 1 3 1 3 1 1 -4 0 -4 1 6 1982 1 -4 8 2 0 0 -5 -5 -5 -5 36
100 0 0 1 3 6 1 1 1 2 2 2 2 -4 -4 -4 2 1 1981 1 -3 10 1 0 0 1 11 3000 1 -3
101 1 0 0 1 9 4 3 2 3 3 2 1 -4 -4 -4 2 7 1981 1 -4 6 1 0 0 -5 -5 -5 -5 -3
102 0 0 0 20 10 2 3 3 3 2 3 2 30 6 -4 2 4 1982 1 12 12 2 0 0 4 16 6000 1 1056
103 0 0 0 0 0 2 1 3 2 2 2 2 1 -4 -4 2 11 1983 1 12 12 2 0 0 -5 -5 -5 -5 0
104 0 0 0 0 4 2 2 3 3 2 3 2 0 0 -4 2 11 1980 1 16 13 4 0 0 1 16 3654 1 995
105 0 0 0 0 4 2 2 4 2 3 2 1 0 0 -4 1 8 1983 1 16 13 4 0 0 1 12 5200 1 960
106 0 0 1 5 4 3 3 2 2 1 2 2 0 10 -4 1 11 1981 1 12 16 4 0 -5 -5 -5 -5 -5 366
107 0 0 0 0 5 1 1 2 1 1 2 1 -4 -4 -4 2 8 1982 1 19 16 4 0 0 4 18 9712 1 918
108 0 0 0 0 5 2 1 1 1 4 1 1 -4 -4 -4 1 9 1984 1 19 16 4 0 0 2 20 5769 1 788
109 0 0 0 0 3 2 1 4 1 3 1 2 0 -4 -4 2 3 1982 1 12 12 4 0 0 1 16 -4 1 463
110 0 0 0 0 2 1 1 2 2 3 1 1 -4 -4 -4 2 2 1984 1 12 12 4 0 0 1 18 3702 1 512
111 0 0 0 0 0 1 1 3 2 1 2 1 0 0 -4 2 1 1981 1 -4 -4 4 0 0 1 16 -4 1 396
112 0 0 0 2 4 2 1 1 1 3 1 2 -4 -4 -4 2 4 1984 1 12 12 4 0 0 1 18 3990 1 946
113 1 0 0 0 2 1 1 1 1 3 2 1 -4 0 -4 1 4 1984 1 12 15 4 0 0 1 17 5769 1 719
114 0 0 0 0 1 2 2 3 2 1 3 2 30 1 0 2 7 1982 1 13 12 4 1 0 1 16 2200 1 921
115 0 0 0 0 1 2 1 4 3 1 3 1 1 1 -4 2 10 1984 1 12 12 2 1 0 -5 -5 -5 -5 -3
116 0 0 0 1 2 2 2 3 2 3 2 2 -4 -4 -4 1 10 1984 1 12 12 1 0 0 -5 -5 -5 -5 755
117 0 0 2 4 3 2 1 3 2 2 2 1 -4 -4 -4 1 10 1984 1 12 12 1 0 0 1 12 1800 1 899
118 0 0 0 0 2 2 2 2 2 1 2 1 -4 0 -4 1 6 1980 1 16 12 4 -5 0 -5 -5 -5 -5 337
119 0 0 0 0 0 2 2 3 2 3 2 1 0 -4 -4 1 9 1982 1 12 15 4 -5 -5 1 16 2600 1 938
120 0 0 1 3 3 1 2 2 1 1 4 2 0 0 -4 1 6 1982 1 17 16 4 -5 -5 1 20 2644 1 822
121 0 0 0 0 0 2 1 3 2 4 2 1 0 0 -4 1 12 1981 1 14 14 4 0 0 1 13 3000 1 1033
122 0 0 0 0 0 1 1 2 2 4 2 1 5 -4 -4 1 6 1984 1 14 14 4 0 0 1 12 3000 1 818
123 0 1 0 0 3 2 2 3 2 2 4 1 -4 1 -4 1 2 1980 1 12 15 4 -5 -5 -5 -5 -5 -5 0
124 0 0 0 0 4 2 1 1 2 2 2 1 -4 -4 -4 1 2 1982 1 12 15 4 -5 -5 -5 -5 -5 -5 0
125 0 0 0 0 0 2 2 3 1 3 2 1 -4 -4 -4 2 5 1984 1 18 16 4 -5 -5 -4 16 3205 -4 906
126 0 0 0 0 4 3 1 2 1 2 2 2 0 10 -4 1 5 1981 1 -4 12 4 0 0 1 12 2747 1 1063
127 0 1 0 0 4 2 2 2 3 3 2 2 -4 -4 -4 2 3 1982 1 16 16 4 0 0 -5 -5 -5 -5 853
128 0 0 0 0 6 2 2 3 1 1 2 2 -4 -4 -4 2 8 1982 1 18 16 4 0 0 4 17 4701 1 851
129 0 0 0 0 1 1 1 3 2 2 2 2 0 -4 -4 2 8 1980 1 17 -4 4 0 0 -5 -5 -5 -5 816
130 0 0 0 0 1 2 2 3 2 2 2 2 30 -4 -4 2 7 1981 1 17 -4 4 0 0 1 16 2308 1 853
131 0 0 0 0 5 1 1 2 1 2 1 1 -4 -4 -4 1 10 1980 1 16 16 4 0 -5 -5 -5 -5 -5 0
132 0 0 0 0 2 2 2 2 2 2 2 1 -4 -4 -4 1 2 1983 1 16 16 4 0 0 1 17 5055 1 814
133 1 0 0 0 3 1 2 3 2 3 2 1 0 0 -4 1 7 1982 1 16 16 4 -5 -5 1 16 11752 1 932
134 0 15 0 0 3 2 2 2 2 3 2 2 -4 -4 -4 1 4 1984 1 16 14 4 0 0 -5 -5 -5 -5 72
135 0 0 0 2 3 3 3 3 2 2 2 2 2 1 -4 1 4 1981 1 15 18 4 0 0 -5 -5 -5 -5 524
136 0 0 0 0 10 2 2 2 1 3 2 2 -4 -4 -4 2 9 1983 1 14 18 4 -5 0 2 18 5769 1 765
137 -4 -4 -4 -4 -4 3 4 1 4 1 4 4 -4 0 -4 2 5 1980 1 -4 12 4 0 0 2 11 1700 1 972
138 2 0 0 15 10 1 1 3 2 3 2 1 -4 0 -4 1 4 1984 1 18 16 4 0 0 3 14 6154 1 641
139 0 0 0 0 4 1 1 3 1 4 1 1 -4 -4 -4 2 7 1984 1 16 18 4 0 0 -5 -5 -5 -5 0
140 0 0 0 0 5 2 2 3 1 3 1 1 -4 -4 -4 1 12 1983 1 14 12 2 0 -5 -5 -5 -5 -5 269
141 0 1 1 0 8 2 2 1 2 2 3 2 0 0 -4 2 1 1980 1 9 12 4 -5 -5 -5 -5 -5 -5 10
142 0 0 0 1 3 2 2 1 2 2 2 2 30 0 0 2 1 1981 1 14 10 4 0 -5 1 12 2100 1 1056
143 0 0 0 4 5 2 3 3 2 1 4 1 0 -4 -4 1 8 1981 1 14 12 1 0 0 3 15 -4 1 144
144 2 5 0 3 0 2 3 1 3 1 3 4 -4 -4 -4 1 8 1982 1 12 16 1 0 0 1 13 4167 1 784
145 1 0 0 0 3 2 1 2 2 2 2 2 -4 9 -4 1 4 1984 1 12 16 1 0 0 1 16 4798 1 -3
146 0 0 0 1 2 1 1 2 2 3 2 2 -4 -4 -4 1 7 1984 1 12 12 1 0 0 1 12 1400 1 673
147 0 0 0 0 6 1 1 4 2 4 2 1 -4 -4 -4 2 2 1984 1 13 12 4 0 0 1 13 1692 1 -3
148 0 0 0 3 6 4 2 1 3 1 3 3 0 0 0 2 10 1982 1 12 6 1 0 0 1 11 3050 1 855
149 5 1 0 0 10 2 2 1 2 2 4 2 -4 -4 -4 2 4 1983 1 11 11 1 0 0 1 15 -4 1 194
150 0 1 0 0 1 2 3 4 3 4 1 1 0 0 -4 1 2 1984 1 -3 11 1 0 0 -5 -5 -5 -5 718
151 1 0 1 1 2 3 2 4 3 4 2 3 -4 1 -4 2 1 1982 1 11 11 1 0 0 -5 -5 -5 -5 -3
152 0 0 1 2 6 2 2 1 2 3 1 1 0 0 -4 1 5 1982 1 14 12 1 0 -5 -5 -5 -5 -5 632
153 0 2 4 3 15 2 2 3 3 4 2 2 10 3 -4 2 2 1980 1 13 10 1 0 0 1 12 -4 1 183
154 0 0 0 8 5 2 2 1 2 1 1 2 0 0 -4 1 6 1980 1 20 19 4 0 -5 -5 -5 -5 -5 0
155 0 0 0 0 5 2 2 1 2 2 1 2 4 3 8 1 2 1980 1 18 14 4 0 0 1 16 6410 1 1007
156 0 0 0 0 5 2 2 2 2 2 1 2 -4 0 -4 1 11 1982 1 18 14 4 0 0 1 20 23077 1 654
157 0 0 0 0 3 1 2 4 1 2 2 1 -4 -4 -4 2 3 1982 1 12 12 2 0 0 1 16 3769 1 855
158 0 0 0 1 0 2 1 2 2 3 1 1 -4 -4 -4 1 12 1984 1 -3 16 2 0 0 -5 -5 -5 -5 493
159 -4 -4 -4 -4 -4 2 1 2 2 2 2 4 0 4 -4 2 1 1980 1 10 12 2 0 0 1 13 1450 1 853
